pid,name,tf_pid,tf_name,fifa_pid,fifa_name
347024,Gianluca  Scamacca,315867,Gianluca Scamacca,226710,Gianluca Scamacca
20455,Gianluigi  Buffon,5023,Gianluigi Buffon,1179,Gianluigi Buffon
350999,Gianluigi  Donnarumma,315858,Gianluigi Donnarumma,230621,Gianluigi Donnarumma
22270,Gianmarco  Ferrari,-1,,224808,Gian Marco Ferrari
241966,Gideon  Jung,247661,Gideon Jung,223751,Gideon Jung
338249,Gil  Bastião Dias,329723,Gil Dias,229453,Gil Bastiao Dias
25942,Gilbert Gianelli  Imbula Wanga,130756,Giannelli Imbula,197681,Giannelli Imbula
26044,Gilles  Sunu,54933,Gilles Sunu,186161,Gilles Sunu
213364,Giorgian Daniel  De Arrascaeta Benedetti,-1,,-1,
20461,Giorgio  Chiellini,29260,Giorgio Chiellini,138956,Giorgio Chiellini
356237,Giovani  Lo Celso,348795,Giovani Lo Celso,226226,Giovani Lo Celso
8297,Giovani  dos Santos Ramírez,44674,Giovani Dos Santos,170369,Giovani dos Santos
368642,Giovanni  Crociata,291400,Giovanni Crociata,235215,Giovanni Crociata
422521,Giovanni  Navarro Solé,335103,Linton Maina,225550,Gaspar Panadero Zamora
461671,Giovanni  Volpicelli,387017,Giovanni Volpicelli,235215,Giovanni Crociata
269152,Giovanni Pablo  Simeone,282388,Giovanni Simeone,216816,Giovanni Simeone
14945,Giovanni-Guy Yann  Sio,76293,Giovanni Sio,183389,Giovanni Sio
21469,Giulio  Donati,88684,Giulio Donati,197786,Giulio Donati
483978,Giuseppe  Borello,373379,Giuseppe Borello,240736,Giuseppe Borello
456565,Giuseppe  Cuomo,365565,Giuseppe Cuomo,236292,Giuseppe Cuomo
388398,Giuseppe  Pezzella,336960,Giuseppe Pezzella,230681,Giuseppe Pezzella
3548,Giuseppe  Rossi,19104,Giuseppe Rossi,162409,Giuseppe Rossi
7957,Glen  Johnson,3881,Glen Johnson,137782,Glen Johnson
8744,Glenn   Whelan,12124,Glenn Whelan,-1,
8416,Glenn  Murray,45693,Glenn Murray,172937,Glenn Murray
8096,Glyn Oliver  Myhill,3838,Boaz Myhill,51261,Boaz Myhill
228946,Gnaly Maxwell  Cornet,234781,Maxwel Cornet,215798,Maxwel Cornet
8324,Gnégnéri Yaya  Touré,13091,Yaya Toure,20289,Yaya Touré
295273,Godfred  Donsah,291266,Godfred Donsah,221695,Godfred Donsah
14900,Gojko  Kačar,28683,Gojko Kacar,186687,Gojko Kačar
3645,Gonzalo  Castro Irizábal,28171,Chory Castro,174379,Gonzalo Castro
14770,Gonzalo  Castro Randon,28947,Gonzalo Castro,167431,Gonzalo Castro
212644,Gonzalo  Escalante,266795,Gonzalo Escalante,219391,Gonzalo Escalante
357981,Gonzalo  Villar del Fraile,398163,Gonzalo Villar,241127,Gonzalo Pereira Cejudo
3323,Gonzalo Gerardo  Higuaín,39153,Gonzalo Higuain,167664,Gonzalo Higuaín
237034,Gonçalo Manuel  Ganchinho Guedes,225122,Goncalo Guedes,224411,Gonçalo Manuel Ganchinho Guedes
21177,Goran  Pandev,12563,Goran Pandev,-1,
15245,Gordon  Schildenfeld,38870,Gordon Schildenfeld,-1,
3399,Gorka  Iraizoz Moreno,7874,Gorka Iraizoz,114764,Gorka Iraizoz Moreno
14749,Gotoku  Sakai,103310,Gotoku Sakai,207472,Gōtoku Sakai
379205,Grady  Diangana,342048,Grady Diangana,-1,
49876,Granit  Xhaka,111455,Granit Xhaka,199503,Granit Xhaka
20628,Graziano  Pellè,29594,Graziano Pelle,199554,Damiano Zanon
23149,Gregoire   Defrel,163222,Gregoire Defrel,202851,Gregoire Defrel
328190,Gregor  Kobel,257814,Gregor Kobel,235073,Gregor Kobel
45,Gregory  van der Wiel,45548,Gregory Van Der Wiel,183937,Gregory van der Wiel
25537,Grzegorz  Krychowiak,45184,Grzegorz Krychowiak,197242,Grzegorz Krychowiak
25598,Grégory  Sertic,81386,Gregory Sertic,190502,Grégory Sertic
28948,Guessouma  Fofana,419999,Guessouma Fofana,234622,Guessouma Fofana
64995,Guido  Burgstaller,49239,Guido Burgstaller,193584,Guido Burgstaller
241675,Guido  Guerrieri,256996,Guido Guerrieri,221332,Guido Guerrieri
86828,Guido Hernán  Pizarro,105899,Guido Pizarro,207939,Guido Pizarro
86239,Guido Marcelo  Carrillo,184672,Guido Carrillo,215334,Guido Carrillo
101611,Guilherme  Alvim Marinato,55369,Guilherme,180714,Guilherme Alvim Marinato
70834,Guilherme  Costa Marques,139607,Guilherme,200438,Guilherme Costa Marques
40614,Guilherme  dos Santos Torres,115382,Guilherme,209236,Guilherme dos Santos Torres
336371,Guilherme Antonio  Arana Lopes,346766,Guilherme Arana,209736,Victor Andrade Santos
37734,Guillaume  Gillet,31952,Guillaume Gillet,163186,Guillaume Gillet
116166,Guillermo  Varela Olivera,188862,Guillermo Varela,216447,Álvaro García Rivera
224080,Guillermo Alfonso  Maripán Loaysa,249730,Guillermo Maripan,219145,Guillermo Maripán
32798,Gustav  Svensson,41362,Gustav Svensson,177448,Gustav Svensson
3916,Gustavo Daniel  Cabral Cáceres,30677,Gustavo Cabral,165536,Gustavo Cabral
113927,Gustavo Raúl  Gómez Portillo,215390,Gustavo Gomez,218191,Gustavo Gómez
26414,Guy Adolphe  N'Gosso Massouma,126924,Guy Ngosso,-1,
77558,Gylfi Þór  Sigurðsson,90466,Gylfi Sigurdsson,184484,Gylfi Sigurðsson
20673,György  Garics,2926,Gyorgy Garics,-1,
15206,Gábor  Király,-1,,-1,
20591,Gélson da Conceição Tavares  Fernandes,-1,,158438,Gelson Tavares Fernandes
32524,Gökhan  Gönül,33793,Gokhan Gonul,143699,Gökhan Gönül
294697,Habibou Mouhamadou  Diallo,316419,Issa Baradji,225293,Habib Diallo
15524,Hakan  Çalhanoğlu,126414,Hakan Calhanoglu,208128,Hakan Çalhanoğlu
32642,Hakan Kadir  Balta,29494,Hakan Balta,125397,Hakan Arıkan
221039,Hakim  Ziyech,217111,Hakim Ziyech,208670,Hakim Ziyech
8686,Hal  Robson-Kanu,65976,Hal Robson Kanu,184480,Hal Robson-Kanu
228963,Hamari  Traoré,297070,Hamari Traore,219789,Hamari Traoré
293080,Hamdi   Nagguez,-1,,-1,
419784,Hamza  Choudhury,341501,Hamza Choudhury,228332,Hamza Choudhury
426702,Hamza  Mendyl,447221,Hamza Mendyl,238346,Hamza Mendyl
57226,Hannes Þór  Halldórsson,45562,Hans Mulder,-1,
280419,Hans  Hateboer,275303,Hans Hateboer,220093,Hans Hateboer
51217,Hans Carl Ludwig  Augustinsson,170646,Ludwig Augustinsson,212678,Ludwig Augustinsson
20766,Haris  Seferović,109256,Haris Seferovic,193408,Haris Seferović
229198,Harisson  Manzala,268555,Harrison Manzala,214949,Harrison Manzala
116293,Harold Oshkaly  Cummings Segura,-1,,217054,Harold Cummings
8653,Harry   Maguire,177907,Harry Maguire,203263,Harry Maguire
9283,Harry  Arter,55742,Harry Arter,179574,Gary Hooper
8717,Harry  Kane,132098,Harry Kane,202126,Harry Kane
367326,Harry  Souttar,298091,Harry Souttar,229901,Harry Souttar
240070,Harry  Winks,249126,Harry Winks,222400,Harry Winks
32777,Harun  Tekin,85213,Harun Tekin,199417,Harun Tekin
448708,Harvey  Barnes,398065,Harvey Barnes,234742,Harvey Barnes
122615,Hattan  Bahbir,-1,,208974,Hattan Bahebri
57644,Haukur Heiðar  Hauksson,-1,,226538,Haukur Heiðar Hauksson
349687,Hee-Chan  Hwang,292246,Hee Chan Hwang,226380,Hee Chan Hwang
64959,Heinz  Lindner,59082,Heinz Lindner,193247,Heinz Lindner
25988,Henri  Bedimo Nsamè,6803,Henri Bedimo,150565,Henri Bedimo
25604,Henri  Saivet,51540,Henri Saivet,183256,Henri Saivet
56394,Henrik  Dalsgaard,93315,Henrik Dalsgaard,190633,Henrik Dalsgaard
105338,Henrikh  Mkhitaryan,55735,Henrikh Mkhitaryan,192883,Henrikh Mkhitaryan
293198,Hermes Aristóteles  Romero,309929,Aristoteles Romero,241067,Aristóteles Romero
134797,Hernani  Azevedo Júnior,181768,Hernani,225475,Hernani Azevedo Júnior
3539,Hernán Arsenio  Pérez González,73636,Hernan Perez,-1,
4366,Hernán Daniel  Santana Trujillo,176133,Hernan Santana,202413,Hernán Santana Trujillo
393881,Hernán Darío  Toledo,397896,Hernan Toledo,231128,Hernán Toledo
26069,Hervé  Bazile,95680,Herve Bazile,190659,Hervé Bazile
14911,Heung-Min  Son,91845,Heung Min Son,200104,Heung Min Son
8266,Heurelho  da Silva Gomes,19059,Heurelho Gomes,135451,Heurelho Silva Gomes
437011,Hicham  Mahou,344610,Hicham Mahou,239003,Hicham Mahou
94695,Hiroki  Sakai,83002,Hiroki Sakai,208520,Hiroki Sakai
295156,Hirving Rodrigo  Lozano Bahena,316889,Hirving Lozano,221992,Hirving Lozano
1735,Hjörtur  Hermannsson,187147,Hjortur Hermannsson,208597,Hjörtur Hermannsson
14715,Holger  Badstuber,54659,Holger Badstuber,192620,Holger Badstuber
95010,Hotaru  Yamaguchi,81997,Fernando Martinez,222987,Hotaru Yamaguchi
397046,Houssem  Aouar,395693,Houssem Aouar,234906,Houssem Aouar
69874,Hrvoje  Milić,46423,Hrvoje Milic,191990,Hrvoje Milić
112777,Hugo  Ayala Castro,56609,Eros Pisano,171896,Hugo Ayala
545811,Hugo  Duro Perales,573775,Hugo Duro,-1,
25381,Hugo  Lloris,17965,Hugo Lloris,167948,Hugo Lloris
3827,Hugo  Mallo Novegil,119905,Hugo Mallo,194229,Hugo Mallo Novegil
122918,Hussain  Al Mogahwi,-1,,209569,Hussain Al Moqahwi
382,Hyun-Jun  Suk,129990,Hyun Jun Suk,195912,Hyun Jun Suk
138633,Hyun-Soo  Jang,-1,,211005,Hyeon Soo Jang
256043,Hyun-Woo  Cho,-1,,211655,Min Woo Cho
15012,Håvard  Nordtveit,42234,Havard Nordtveit,182888,Håvard Nordtveit
167145,Héctor  Bellerín Moruno,191217,Hector Bellerin,203747,Héctor Bellerín Moruno
6925,Héctor  Hernández Ortega,221986,Hector Hernandez,203216,Héctor Hernández Ortega
3795,Héctor Alfredo  Moreno Herrera,51046,Hector Moreno,173432,Héctor Moreno
364850,Héctor Junior  Firpo Adames,374139,Junior Firpo,241184,Júnior Firpo
112459,Héctor Miguel  Herrera López,122043,Hector Herrera,156519,Héctor Herrera
14826,Hólmar Örn  Eyjólfsson,-1,,-1,
135207,Hörður  Björgvin Magnússon,130353,Hordur Magnusson,208522,Hörður Magnússon
3840,Iago  Aspas Juncal,72047,Iago Aspas,192629,Iago Aspas Juncal
8148,Iago  Falqué Silva,59340,Iago Falque,190264,Iago Falqué Silva
4476,Iago  Herrerín Buisán,71570,Iago Herrerin,193152,Iago Herrerín Buisán
373441,Ian Rey  Smith Quiros,337787,Connor Ronan,239844,Gerson Torres
346551,Ianis  Hagi,282076,Ianis Hagi,226568,Ianis Hagi
3423,Ibai  Gómez Pérez,127837,Ibai Gomez,199416,Ibai Gómez Pérez
3343,Ibrahim  Afellay,15760,Ibrahim Afellay,158372,Ibrahim Afellay
28232,Ibrahim  Amadou,205503,Ibrahim Amadou,211382,Ibrahim Amadou
375001,Ibrahim  Sangaré,375885,Ibrahim Sangare,235173,Ibrahim Sangaré
393247,Ibrahima  Konaté,357119,Ibrahima Konate,237678,Ibrahima Konaté
22377,Ibrahima  M'baye,207715,Ibrahima Mbaye,210320,Ibrahima Mbaye
498357,Ibrahima  Niane,490417,Ibrahima Niane,239025,Ibrahima Niane
14758,Ibrahima  Traoré,47285,Ibrahima Traore,183909,Ibrahima Traoré
26327,Idriss  Saadi,111057,Idriss Saadi,197480,Idriss Saadi
25706,Idrissa Gana  Gueye,126665,Idrissa Gueye,193474,Idrissa Gueye
3566,Ignacio  Camacho Barnola,-1,,188005,Ignacio Camacho Barnola
293862,Ignacio  Gil de Pareja Vicent,-1,,238305,Ignacio Vidal Miralles
3560,Ignacio  Monreal Eraso,43003,Nacho Monreal,177604,Ignacio Monreal Eraso
302542,Ignacio  Vidal Miralles,216870,Nacho Vidal,238305,Ignacio Vidal Miralles
7857,Ignasi  Miquel i Pons,70245,Ignasi Miquel,196935,Ignasi Miquel i Pons
521939,Ignatius  Kpene Ganago,531949,Ignatius Ganago,241130,Ignatius Ganago
20390,Ignazio  Abate,16631,Ignazio Abate,168312,Ignazio Abate
101576,Igor  Akinfeev,15570,Igor Akinfeev,148119,Igor Akinfeev
99633,Igor  Lewczuk,63265,Igor Lewczuk,188762,Igor Lewczuk
101825,Igor  Smolnikov,46635,Igor Smolnikov,187347,Igor Smolnikov
395114,Igor  Zubeldía Elorza,355628,Igor Zubeldia,233738,Igor Zubeldia Elorza
224801,Ihlas  Bebou,237164,Ihlas Bebou,216258,Ihlas Bebou
412701,Ihsan  Sacko,412095,Ihsan Sacko,235554,Ihsan Sacko
125207,Ikechukwu  Ezenwa,-1,,-1,
3297,Iker  Casillas Fernández,3979,Iker Casillas,5479,Iker Casillas Fernández
3425,Iker  Muniain Goñi,54235,Iker Muniain,189575,Iker Muniain Goñi
103668,Ilya  Kutepov,129096,Ilya Kutepov,210468,Ilya Kutepov
471771,Imad  Faraj,371145,Imad Faraj,240442,Imad Faraj
3681,Imanol  Agirretxe Arruti,37501,Imanol Agirretxe,161793,Imanol Agirretxe Arruti
450650,Imanol  García Lugea,455056,Imanol Garcia,235961,Imanol García Lugea
279570,Imanol  Sarriegi Isasa,289287,Imanol Sarriegi,237212,Imanol Sarriegi Sasa
38094,Imoh  Ezekiel,216463,Imoh Ezekiel,208022,Imoh Ezekiel
57799,Ingvar  Jónsson,-1,,228266,Ingvar Jónsson
70090,Ionuț Cristian  Săpunaru,25942,Cristian Sapunaru,156221,Cristian Săpunaru
523328,Ioritz  Landeta Batiz,454187,Ioritz Landeta,239963,Ioritz Landeta Batiz
285509,Isaac   Ajayi Success,295331,Isaac Success,222634,Isaac Success
22158,Isaac  Cofie,99327,Isaac Cofie,198908,Isaac Cofie
134294,Isaac  Hayden,206225,Isaac Hayden,206115,Isaac Hayden
51262,Isaac  Kiese Thelin,201311,Isaac Kiese Thelin,205985,Isaac Kiese Thelin
276983,Isaac  Mbenza,260806,Isaac Mbenza,227667,Isaac Mbenza
255935,Isaiah  Brown,245805,Izzy Brown,213490,Isaiah Brown
20692,Ishak  Belfodil,111039,Ishak Belfodil,194728,Ishak Belfodil
119630,Islam  Slimani,174915,Islam Slimani,217699,Islam Slimani
449882,Ismael  Aaneba,528178,Ismael Aaneba,240725,Ismael Aaneba
241134,Ismael  Díaz De León,243298,Ismael Diaz,237841,Michael Murillo
26086,Ismaël  Traoré,57216,Ismael Traore,184873,Ismaël Traoré
25859,Ismaël Tiémoko  Diomandé,170495,Ismael Diomande,203435,Ismaël Diomandé
448079,Ismaïla  Sarr,410225,Ismaila Sarr,235353,Ismaïla Sarr
25534,Issa  Cissokho,183494,Issa Cissokho,138704,Issa Cissokho
286380,Issa  Diop,272622,Issa Diop,231633,Issa Diop
203113,Issiaga  Sylla,220878,Issiaga Sylla,212282,Issiaga Sylla
70974,Iuri José   Picanço Medeiros,193830,Iuri Medeiros,212230,Iuri José Picanço Medeiros
14812,Ivan  Perišić,42460,Ivan Perisic,181458,Ivan Perišić
21564,Ivan  Radovanović,46105,Ivan Radovanovic,186589,Ivan Radovanović
3476,Ivan  Rakitić,32467,Ivan Rakitic,168651,Ivan Rakitić
15004,Ivan  Santini,45832,Ivan Santini,208017,Ivan Santini
105361,Ivan  Strinić,39799,Ivan Strinic,201139,Ivan Strinić
69417,Ivan  Vargić,34553,Ivan Vargic,220709,Ivan Vargić
208089,Iver  Fossum,226450,Iver Fossum,213777,Iver Fossum
279555,Iván  Alejo Peralta,281755,Ivan Alejo,231280,Iván Alejo Peralta
4786,Iván  Balliu Campeny,85295,Ivan Balliu,203581,Iván Balliu Campeny
3963,Iván  Cuéllar Sacristán,27493,Ivan Cuellar,146952,Iván Cuéllar Sacristán
3919,Iván  López Mendoza,203778,Ivan Lopez,206238,Iván López Mendoza
254189,Iván  López Álvarez,282371,Ivi Lopez,222467,Iván López Álvarez
3642,Iván  Ramis Barrios,26066,Ivan Ramis,146701,Iván Ramis Barrios
352748,Iván  Rodríguez del Pozo,284454,Ivan Rodriguez,236635,Juan Rodríguez Martínez
286974,Iván  Villar Martínez,297194,Ivan Villar,222572,Iván Villar Martínez
49992,Izet  Hajrović,74996,Izet Hajrovic,193780,Izet Hajrović
247141,Iñaki  Williams Arthuer,255508,Inaki Williams,216201,Iñaki Williams Arthuer
344075,Iñigo  Córdoba Kerejeta,251848,Inigo Cordoba,229764,Iñigo Córdoba Kerejeta
15781,Ja-Cheol  Koo,91841,Ja Cheol Koo,182152,Ja Cheol Koo
100140,Jacek  Góralski,199297,Jacek Goralski,229739,Jacek Góralski
8094,Jack  Butland,128899,Jack Butland,203042,Jack Butland
8125,Jack  Cork,40613,Jack Cork,169706,Jack Cork
415747,Jack  Simpson,-1,,230882,Jack Simpson
8136,Jack  Stephens,163744,Jack Stephens,202697,Jack Stephens
7873,Jack  Wilshere,74223,Jack Wilshere,189461,Jack Wilshere
62743,Jackson  Irvine,192557,Jackson Irvine,211378,Jackson Irvine
347366,Jacob  Bruun Larsen,293281,Jacob Bruun Larsen,227503,Jacob Bruun Larsen
293686,Jacob  Murphy,199527,Jacob Murphy,206085,Jacob Murphy
14904,Jacopo  Sala,96806,Jacopo Sala,197777,Jacopo Sala
49919,Jacques François  Moubandje,123021,Francois Moubandje,198067,François Moubandje
447223,Jadon  Sancho,401173,Jadon Sancho,233049,Jadon Sancho
299121,Jae-Sung  Lee,314398,Jae Sung Lee,221671,Jae Sung Lee
192,Jagoš  Vuković,46894,Jagos Vukovic,194947,Jagoš Vuković
396539,Jaime  Sierra Mateos,398159,Jaime Sierra,-1,
125774,Jaime Manuel  Penedo Cano,-1,,-1,
3708,Jairo  Samperio Bustara,171167,Jairo Samperio,205869,Jairo Samperio Bustara
8285,Jake  Livermore,61832,Jake Livermore,189059,Jake Livermore
56429,Jakob  Haugaard,138335,Jakob Haugaard,207633,Jakob Haugaard
65084,Jakob  Jantscher,52269,Jakob Jantscher,203851,Daniel Drescher
14804,Jakub  Błaszczykowski,29835,Jakub Blaszczykowski,164994,Jakub Błaszczykowski
354547,Jakub  Jankto,319160,Jakub Jankto,226592,Jakub Jankto
99386,Jakub  Wawrzyniak,35075,Jakub Wawrzyniak,153004,Jakub Wawrzyniak
8833,Jamal  Lascelles,183318,Jamaal Lascelles,203487,Jamaal Lascelles
8374,James   Morrison,27614,James Morrison,162981,James Morrison
9433,James   Tarkowski,173504,James Tarkowski,202695,James Tarkowski
8144,James   Ward-Prowse,181579,James Ward Prowse,205569,James Ward-Prowse
9615,James  Chester,73482,James Chester,186130,James Chester
8623,James  McArthur,41416,James Mcarthur,171972,James McArthur
8624,James  McCarthy,45333,James Mccarthy,189148,Jamie Murphy
8530,James  McClean,85935,James Mcclean,-1,
10214,James  Meredith,-1,,173450,James Meredith
8319,James  Milner,3333,James Milner,138412,James Milner
8554,James  Tomkins,61592,James Tomkins,173546,James Tomkins
70096,James David  Rodríguez Rubio,88103,James Rodriguez,198710,James Rodríguez
325781,James Edward  Lea Siliki,346291,James Lea Siliki,236998,James Léa Siliki
8005,James Michael  Collins,12691,James Collins,19292,James Collins
266442,Jamie  MacLaren,173591,Jamie Maclaren,212232,Jamie Maclaren
62091,Jamie  Murphy,51730,Jamie Murphy,189148,Jamie Murphy
12829,Jamie  Vardy,197838,Jamie Vardy,208830,Jamie Vardy
8989,Jamie  Ward,-1,,164467,Jamie Ward
240032,Jan  Bednarek,243028,Jan Bednarek,220570,Jan Bednarek
15782,Jan  Morávek,63022,Jan Moravek,183220,Jan Morávek
70273,Jan  Oblak,121483,Jan Oblak,200389,Jan Oblak
234138,Jan  Repas,245083,Jan Repas,240802,Jan Repas
48,Jan  Vertonghen,43250,Jan Vertonghen,172871,Jan Vertonghen
16287,Jan  Zimmermann,10917,Jan Zimmermann,170448,Jan Zimmermann
15768,Jan-Ingwer  Callsen-Bracker,3851,Jan Ingwer Callsen Bracker,137449,Jan-Ingwer Callsen-Bracker
15487,Janik  Haberer,177779,Janik Haberer,211879,Janik Haberer
491365,Jann-Fiete  Arp,343337,Fiete Arp,239981,Jann-Fiete Arp
284524,Jannes-Kilian  Horn,231586,Jannes Horn,231874,Jannes Horn
224622,Jannik  Huth,160954,Jannik Huth,229692,Jannik Huth
15806,Jannik  Vestergaard,99331,Jannik Vestergaard,202849,Jannik Vestergaard
14882,Jaroslav  Drobný,12864,Jaroslav Drobny,150278,Jaroslav Drobný
25596,Jaroslav  Plašil,8885,Jaroslav Plasil,112244,Jaroslav Plašil
330271,Jarosław  Jach,327755,Jaroslaw Jach,223306,Jarosław Jach
21620,Jasmin  Kurtič,85825,Jasmin Kurtic,202061,Jasmin Kurtić
278872,Jason  Denayer,277114,Jason Denayer,220182,Jason Denayer
520317,Jason  Eyenga-Lokilo,325200,Jason Lokilo,231267,Jason Lokilo
8142,Jason  Puncheon,37080,Rasmus Bengtsson,152514,Jason Puncheon
33,Jasper  Cillessen,146227,Jasper Cillessen,199987,Jasper Cillessen
215265,Jaume  Doménech Sánchez,227805,Jaume Domenech,220604,Jaume Domenech Sánchez
3534,Jaume Vicent  Costa Jordá,65318,Jaume Costa,193171,Jaume Vicent Costa Jordá
4361,Javi  Castellano Betancor,65489,Javi Castellano,190094,Javier Castellano Betancor
3806,Javier   López Rodríguez,72310,Javi Lopez,195361,Javier López Rodríguez
6370,Javier  Eraso Goñi,156814,Javi Eraso,223608,Javier Eraso Goñi
4332,Javier  Fuego Martínez,56134,Javi Fuego,146460,Javier Fuego Martínez
7941,Javier  Hernández Balcázar,-1,,178224,Javier Hernández
364844,Javier  Jiménez García,251860,Javi Jimenez,237032,Javier Jiménez García
3436,Javier  Manquillo Gaitán,162029,Javier Manquillo,210972,Javier Manquillo Gaitán
3416,Javier  Martínez Aginaga,44017,Javi Martinez,177610,Javier Martínez Aginaga
408293,Javier  Ontiveros Parra,298983,Javi Ontiveros,231640,Javier Ontiveros Parra
3355,Javier Alejandro  Mascherano,19981,Javier Mascherano,142754,Javier Mascherano
112556,Javier Ignacio  Aquino Carmona,111082,Javier Aquino,192350,Javier Aquino
25440,Javier Matías  Pastore,55215,Javier Pastore,191180,Javier Pastore
413041,Jawad  El Yamiq,235412,Jawad El Yamiq,-1,
62344,Jay  Fulton,171260,Jay Fulton,221890,Jay Fulton
8958,Jay  Rodriguez,53360,Jay Rodriguez,169792,Jay Rodriguez
399579,Jayson  Molumby,357656,Jayson Molumby,-1,
240559,Jaïro  Riedewald,241481,Jairo Riedewald,221269,Jaïro Riedewald
141172,Jean Eudès  Aholou,178313,Jean Eudes Aholou,220905,Jean-Eudes Aholou
131959,Jean Michaël  Seri,178614,Jean Michael Seri,216451,Jean Michaël Seri
26970,Jean-Christophe  Bouet,110116,Jean Christophe Bouet,239327,Jean-Christophe Bouet
385655,Jean-Claude  Billong,391192,Jean Claude Billong,209430,Renaud Ripart
15198,Jean-Eric Maxim  Choupo-Moting,45660,Eric Maxim Choupo Moting,183569,Eric Maxim Choupo-Moting
20667,Jean-François  Gillet,22149,Jean Francois Gillet,105308,Jean-François Gillet
279780,Jean-Kévin  Augustin,264956,Jean Kevin Augustin,225713,Jean-Kévin Augustin
228980,Jean-Philippe  Gbamin,182894,Jean Philippe Gbamin,214947,Jean-Philippe Gbamin
352992,Jean-Victor  Makengo,322305,Jean Victor Makengo,230686,Jean-Victor Makengo
8980,Jeff  Hendrick,148262,Jeff Hendrick,-1,
366542,Jeff  Reine-Adelaide,326300,Jeff Reine Adelaide,228509,Jeff Reine-Adelaïde
